ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	term	set
GO:0048863	stem cell differentiation	39/921	248/18903	8.81713046424632e-11	4.69247683307189e-07	3.9537869239673e-07	BCL2/CDH2/CDK6/CHD2/CITED2/CORO1C/GSK3B/HES1/HMGA2/HNRNPU/ITGB1/JAG1/KITLG/LRP6/MAPK1/MEF2C/MSI2/NFE2L2/NOTCH1/NRP2/PRKDC/PTN/RBPJ/SEMA3A/SEMA3B/SEMA3E/SETD6/SOX10/SOX11/SOX21/SOX6/SOX9/SRF/STAT3/TBX2/TP53/TP63/TWIST1/ZFP36L2	39	GO Biological Process	co_bound_SE_genes
GO:0060485	mesenchyme development	43/921	313/18903	7.90956019677481e-10	2.10473396836178e-06	1.7734066546453e-06	ACTG2/BCL2/BCL9L/BNC2/CDH2/CITED2/CLASP1/CORO1C/DDX17/EPHA3/FUZ/GSK3B/HAS2/HES1/HEY1/HMGA2/JAG1/KITLG/LRP6/MAPK1/MEF2C/MYC/NOTCH1/NRP2/POFUT2/RBPJ/RTN4/SEMA3A/SEMA3B/SEMA3E/SMAD7/SOX10/SOX11/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/TBX2/TWIST1/WWTR1/ZFP36L1/ZFPM2	43	GO Biological Process	co_bound_SE_genes
GO:0048762	mesenchymal cell differentiation	37/921	252/18903	1.91797370051457e-09	3.39426719782747e-06	2.85994150650627e-06	BCL2/BCL9L/CDH2/CITED2/CLASP1/CORO1C/DDX17/EPHA3/FUZ/GSK3B/HAS2/HES1/HEY1/HMGA2/JAG1/KITLG/LRP6/MAPK1/MEF2C/NOTCH1/NRP2/POFUT2/RBPJ/RTN4/SEMA3A/SEMA3B/SEMA3E/SMAD7/SOX10/SOX11/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/TWIST1/WWTR1	37	GO Biological Process	co_bound_SE_genes
GO:0090130	tissue migration	47/921	374/18903	2.55112153162531e-09	3.39426719782747e-06	2.85994150650627e-06	ACTG2/ADAMTS9/ADTRP/ATOH8/BCAR1/BCAS3/BMPER/CLASP1/CORO1C/EFNB2/ETS1/FGF1/GADD45A/HAS2/HDAC9/HSPB1/ID1/IRS2/ITGB1/JUN/KANK1/KITLG/KLF4/MEF2C/NFE2L2/NOTCH1/NRP2/PIK3R3/PPM1F/PRKCA/PTN/PXN/RAB11A/RHOB/RHOJ/RIN2/RTN4/S100A2/SCARB1/SCG2/SOX9/SP1/SPARC/SPRED1/SRF/STARD13/STAT5A	47	GO Biological Process	co_bound_SE_genes
GO:0010631	epithelial cell migration	46/921	366/18903	3.7602873063126e-09	4.00244980883913e-06	3.37238398418772e-06	ADAMTS9/ADTRP/ATOH8/BCAR1/BCAS3/BMPER/CLASP1/CORO1C/EFNB2/ETS1/FGF1/GADD45A/HAS2/HDAC9/HSPB1/ID1/IRS2/ITGB1/JUN/KANK1/KITLG/KLF4/MEF2C/NFE2L2/NOTCH1/NRP2/PIK3R3/PPM1F/PRKCA/PTN/PXN/RAB11A/RHOB/RHOJ/RIN2/RTN4/S100A2/SCARB1/SCG2/SOX9/SP1/SPARC/SPRED1/SRF/STARD13/STAT5A	46	GO Biological Process	co_bound_SE_genes
GO:0090132	epithelium migration	46/921	369/18903	4.8779677750427e-09	4.32675741646287e-06	3.64563907397928e-06	ADAMTS9/ADTRP/ATOH8/BCAR1/BCAS3/BMPER/CLASP1/CORO1C/EFNB2/ETS1/FGF1/GADD45A/HAS2/HDAC9/HSPB1/ID1/IRS2/ITGB1/JUN/KANK1/KITLG/KLF4/MEF2C/NFE2L2/NOTCH1/NRP2/PIK3R3/PPM1F/PRKCA/PTN/PXN/RAB11A/RHOB/RHOJ/RIN2/RTN4/S100A2/SCARB1/SCG2/SOX9/SP1/SPARC/SPRED1/SRF/STARD13/STAT5A	46	GO Biological Process	co_bound_SE_genes
GO:0001667	ameboidal-type cell migration	54/921	492/18903	2.09646683022001e-08	1.47305813846145e-05	1.2411692616242e-05	ADAMTS9/ADTRP/AMOTL1/ATOH8/BCAR1/BCAS3/BMPER/CDH2/CLASP1/CORO1C/EFNB2/ETS1/FGF1/GADD45A/HAS2/HDAC9/HSPB1/ID1/IRS2/ITGB1/JUN/KANK1/KITLG/KLF4/MEF2C/NFE2L2/NOTCH1/NRP2/PIK3R3/PPM1F/PRKCA/PTN/PXN/RAB11A/RHOB/RHOJ/RIN2/RTN4/S100A2/SCARB1/SCG2/SEMA3A/SEMA3B/SEMA3E/SOX10/SOX9/SP1/SPARC/SPRED1/SRF/STARD13/STAT5A/TNS1/TWIST1	54	GO Biological Process	co_bound_SE_genes
GO:0045936	negative regulation of phosphate metabolic process	50/921	440/18903	2.31443966243231e-08	1.47305813846145e-05	1.2411692616242e-05	AJUBA/AKT1S1/CALM1/CALM2/CALM3/CDK5RAP2/CDK5RAP3/CORO1C/DUSP1/DUSP6/DUSP7/ERRFI1/GADD45A/GADD45B/GNAI2/GRB10/GSK3B/HDAC4/HEXIM1/HEXIM2/HNRNPU/HSPB1/INSM1/IRS2/JUN/LGALS3/LPCAT1/LPIN1/LRP6/MIDN/PMEPA1/PPARA/PPM1F/PRKDC/PTPA/PTPN1/SLC27A1/SMAD7/SOCS3/SORL1/SPRED1/SPRED2/SPRY1/SPRY2/SPRY4/STAT3/TP53/TRIB2/WWTR1/YWHAG	50	GO Biological Process	co_bound_SE_genes
GO:0010563	negative regulation of phosphorus metabolic process	50/921	441/18903	2.49107915185139e-08	1.47305813846145e-05	1.2411692616242e-05	AJUBA/AKT1S1/CALM1/CALM2/CALM3/CDK5RAP2/CDK5RAP3/CORO1C/DUSP1/DUSP6/DUSP7/ERRFI1/GADD45A/GADD45B/GNAI2/GRB10/GSK3B/HDAC4/HEXIM1/HEXIM2/HNRNPU/HSPB1/INSM1/IRS2/JUN/LGALS3/LPCAT1/LPIN1/LRP6/MIDN/PMEPA1/PPARA/PPM1F/PRKDC/PTPA/PTPN1/SLC27A1/SMAD7/SOCS3/SORL1/SPRED1/SPRED2/SPRY1/SPRY2/SPRY4/STAT3/TP53/TRIB2/WWTR1/YWHAG	50	GO Biological Process	co_bound_SE_genes
GO:0001701	in utero embryonic development	44/921	393/18903	2.46534407457235e-07	0.000131205611648741	0.000110551218501876	ADAMTS3/ADM/BCL2L11/CAPN2/CEBPB/CITED2/CUL3/DAD1/DBN1/DNAJB6/EMG1/FOSL1/FOXD3/HES1/HEY1/HM13/ITGB1/KLF4/MAFG/MAN2A1/MAPK1/MATR3/MBNL1/MYO1E/NOTCH1/PRDM1/PTCH1/RBPJ/RPL7L1/RTN4/SOCS3/SOX10/SPECC1/SRF/TBL1XR1/TP53/TTLL4/TWIST1/UNK/WDR74/WNT7B/ZFP36L1/ZFPM2/ZNF335	44	GO Biological Process	co_bound_SE_genes
GO:0043542	endothelial cell migration	35/921	281/18903	3.43379320013969e-07	0.000166133158283122	0.000139980469211436	ADAMTS9/ADTRP/ATOH8/BCAR1/BCAS3/BMPER/EFNB2/ETS1/FGF1/GADD45A/HDAC9/HSPB1/ID1/ITGB1/KLF4/MEF2C/NFE2L2/NOTCH1/NRP2/PIK3R3/PRKCA/PTN/PXN/RHOB/RHOJ/RIN2/S100A2/SCARB1/SCG2/SP1/SPARC/SPRED1/SRF/STARD13/STAT5A	35	GO Biological Process	co_bound_SE_genes
GO:0050673	epithelial cell proliferation	50/921	481/18903	3.77532043969243e-07	0.000167435461500359	0.000141077763799033	ATOH8/BMPER/CAV2/CCND1/CDK6/CEBPB/EFNB2/EGFL7/ERRFI1/FABP7/FGF1/FMC1/GHSR/HAS2/HES1/ID1/IRS2/JAG1/JUN/KLF9/MAPK1/MEF2C/MYC/NOTCH1/NRP2/PHB2/PRKCA/PRKDC/PTCH1/PTN/RBPJ/RPS6KA1/RTN4/SCARB1/SCG2/SOX11/SOX2/SOX9/SP1/SPARC/STAT3/STAT5A/TBX2/TGFA/THBS4/TP63/TRIM24/TWIST1/ZEB1/ZFP36L1	50	GO Biological Process	co_bound_SE_genes
GO:0048732	gland development	47/921	441/18903	4.1262122196526e-07	0.000168920780253778	0.00014232926360907	ASXL1/BCL2/BCL2L11/CCND1/CDK5RAP3/CEBPB/CITED2/COBL/CSF1/CTC1/CUL3/FASN/FGF1/FOXB1/HES1/HNRNPD/HOXB3/INSM1/IRS2/JUN/MAD1L1/MAN2A1/MAPK1/NCOR2/NOTCH1/PCNA/PHB2/POU3F2/PSAP/PSAPL1/PTCH1/PTN/RBPJ/RPS6KA1/RTN4/SALL1/SLC7A5/SOX10/SOX2/SOX9/SRF/STAT5A/TBX2/TFCP2L1/TGFA/TP63/WNT7B	47	GO Biological Process	co_bound_SE_genes
GO:0048568	embryonic organ development	47/921	449/18903	6.92372379044372e-07	0.000248132736932098	0.000209071670588963	ADM/ARID2/ATF4/BCR/CEBPB/CITED2/COBL/DNAJB6/FOXG1/FUZ/FZD2/FZD3/HES1/HEY1/HOXA1/HOXB3/KITLG/KMT2A/LRIG3/MAPK1/MEF2C/MMP16/NDRG4/NIPBL/NOTCH1/PRDM1/PTCH1/RBPJ/SALL1/SATB2/SOCS3/SOX11/SOX9/SPRY2/SRF/TBC1D23/TBX2/TEAD1/TP53/TPO/TRA2B/TRIOBP/TWIST1/WNT7B/ZEB1/ZFP36L1/ZFPM2	47	GO Biological Process	co_bound_SE_genes
GO:0042326	negative regulation of phosphorylation	42/921	381/18903	6.99359461477164e-07	0.000248132736932098	0.000209071670588963	AJUBA/AKT1S1/CALM1/CALM2/CALM3/CDK5RAP2/CDK5RAP3/CORO1C/DUSP1/DUSP6/DUSP7/ERRFI1/GADD45A/GADD45B/GRB10/HDAC4/HEXIM1/HEXIM2/HNRNPU/HSPB1/INSM1/IRS2/JUN/LRP6/MIDN/PMEPA1/PPARA/PPM1F/PRKDC/PTPN1/SMAD7/SOCS3/SORL1/SPRED1/SPRED2/SPRY1/SPRY2/SPRY4/STAT3/TRIB2/WWTR1/YWHAG	42	GO Biological Process	co_bound_SE_genes
GO:0010632	regulation of epithelial cell migration	35/921	292/18903	8.59174911586971e-07	0.000285783054966616	0.000240795073905296	ADAMTS9/ATOH8/BCAR1/BCAS3/BMPER/CLASP1/CORO1C/ETS1/FGF1/GADD45A/HAS2/HDAC9/HSPB1/IRS2/JUN/KLF4/MEF2C/NFE2L2/NOTCH1/NRP2/PPM1F/PRKCA/PTN/RAB11A/RHOB/RHOJ/RIN2/RTN4/SCARB1/SOX9/SP1/SPARC/SPRED1/STARD13/STAT5A	35	GO Biological Process	co_bound_SE_genes
GO:1902893	regulation of miRNA transcription	14/921	61/18903	1.01768611970363e-06	0.000318595619356632	0.000268442282968265	ATOH8/ETS1/FOSL1/JUN/KLF4/MYC/PPARA/SOX9/SREBF1/SREBF2/SRF/STAT3/TEAD1/TP53	14	GO Biological Process	co_bound_SE_genes
GO:0048864	stem cell development	17/921	89/18903	1.17250213452684e-06	0.000346669797775101	0.000292097022987387	BCL2/CDH2/CITED2/CORO1C/HES1/JAG1/KITLG/MAPK1/MSI2/NRP2/SEMA3A/SEMA3B/SEMA3E/SOX10/SOX11/SOX9/TWIST1	17	GO Biological Process	co_bound_SE_genes
GO:0061614	miRNA transcription	14/921	62/18903	1.25612236289384e-06	0.000351846485016894	0.000296458795896274	ATOH8/ETS1/FOSL1/JUN/KLF4/MYC/PPARA/SOX9/SREBF1/SREBF2/SRF/STAT3/TEAD1/TP53	14	GO Biological Process	co_bound_SE_genes
GO:0030856	regulation of epithelial cell differentiation	24/921	164/18903	1.39743970243337e-06	0.000371858704817519	0.000313320691177166	APOLD1/ATOH8/BTG1/CCND1/CEBPB/ERRFI1/HES1/ID1/JAG1/MAFG/NOTCH1/PTCH1/RFX3/SERPINE1/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/TP63/VEZF1/WWTR1/ZEB1/ZFP36L1	24	GO Biological Process	co_bound_SE_genes
GO:0010634	positive regulation of epithelial cell migration	25/921	176/18903	1.48682971681738e-06	0.000376805131090575	0.000317488450809124	ATOH8/BCAR1/BCAS3/CLASP1/ETS1/FGF1/HAS2/HDAC9/HSPB1/IRS2/JUN/NFE2L2/NRP2/PPM1F/PRKCA/RAB11A/RHOB/RHOJ/RIN2/RTN4/SCARB1/SOX9/SP1/SPARC/STAT5A	25	GO Biological Process	co_bound_SE_genes
GO:0019827	stem cell population maintenance	25/921	177/18903	1.65288540288504e-06	0.000399848005188826	0.000336903914655036	ACTB/ARID1A/BCL9/BCL9L/CDH2/FANCC/HES1/HMGA2/ING1/JAG1/KLF4/MYC/NIPBL/NOTCH1/PTN/RBPJ/SETD6/SMARCD1/SOX2/SOX9/SRRT/STAT3/TP63/ZFP36L2/ZHX2	25	GO Biological Process	co_bound_SE_genes
GO:1902895	positive regulation of miRNA transcription	12/921	47/18903	1.79255112056247e-06	0.00041172365219108	0.000346910096784746	ATOH8/ETS1/FOSL1/JUN/KLF4/MYC/SREBF1/SREBF2/SRF/STAT3/TEAD1/TP53	12	GO Biological Process	co_bound_SE_genes
GO:0045445	myoblast differentiation	19/921	112/18903	1.85670192645357e-06	0.00041172365219108	0.000346910096784746	ACTB/ARID1A/ARID2/BCL9/BCL9L/BTG1/DDX17/ITGB1/JAG1/MBNL1/MEF2C/NOTCH1/RBPJ/SMARCD1/SMARCD2/SOX9/SRF/TBX2/ZFP36L1	19	GO Biological Process	co_bound_SE_genes
GO:0098727	maintenance of cell number	25/921	181/18903	2.50162142720454e-06	0.000515495067451769	0.000434345811298589	ACTB/ARID1A/BCL9/BCL9L/CDH2/FANCC/HES1/HMGA2/ING1/JAG1/KLF4/MYC/NIPBL/NOTCH1/PTN/RBPJ/SETD6/SMARCD1/SOX2/SOX9/SRRT/STAT3/TP63/ZFP36L2/ZHX2	25	GO Biological Process	co_bound_SE_genes
GO:0050678	regulation of epithelial cell proliferation	43/921	414/18903	2.51839003264675e-06	0.000515495067451769	0.000434345811298589	ATOH8/CAV2/CCND1/CDK6/EFNB2/EGFL7/ERRFI1/FGF1/FMC1/GHSR/HAS2/HES1/ID1/IRS2/JAG1/JUN/KLF9/MEF2C/MYC/NOTCH1/NRP2/PHB2/PRKCA/PRKDC/PTCH1/PTN/RBPJ/RTN4/SCG2/SOX11/SOX2/SOX9/SP1/SPARC/STAT3/STAT5A/TGFA/THBS4/TP63/TRIM24/TWIST1/ZEB1/ZFP36L1	43	GO Biological Process	co_bound_SE_genes
GO:0014033	neural crest cell differentiation	17/921	96/18903	3.4984712507308e-06	0.000689587555421827	0.000581032652168157	CDH2/CITED2/CORO1C/HES1/JAG1/KITLG/LRP6/MAPK1/MEF2C/NRP2/SEMA3A/SEMA3B/SEMA3E/SOX10/SOX11/SOX9/TWIST1	17	GO Biological Process	co_bound_SE_genes
GO:0003279	cardiac septum development	18/921	107/18903	3.8997593287209e-06	0.000741232826694738	0.000624547922569588	ANK2/CITED2/FZD2/HES1/HEY1/JAG1/MATR3/NOTCH1/NRP2/PRDM1/RBM15/RBPJ/SALL1/SMAD7/SOX11/TBX2/TP53/ZFPM2	18	GO Biological Process	co_bound_SE_genes
GO:0051348	negative regulation of transferase activity	32/921	276/18903	5.10318885564957e-06	0.000933408808952455	0.000786471553262022	AJUBA/AKT1S1/BAG5/CDK5RAP2/CDK5RAP3/CORO1C/DUSP1/DUSP7/ERRFI1/GADD45A/GADD45B/GSK3B/HEXIM1/HEXIM2/HNRNPU/HSPB1/IRS2/LRP6/MIDN/PPM1F/PTPN1/RPL37/SMAD7/SORL1/SPRED1/SPRY1/SPRY2/SPRY4/TP53/TRIB2/WWTR1/YWHAG	32	GO Biological Process	co_bound_SE_genes
GO:0048880	sensory system development	41/921	398/18903	5.26160546196423e-06	0.000933408808952455	0.000786471553262022	ABCB5/ATF4/BCAR3/BCL2/C12orf57/CITED2/COL4A1/CRYBA4/FREM2/HES1/JAG1/JUN/KLF4/LPCAT1/MAN2A1/MEIS1/NECTIN3/NIPBL/NOTCH1/PRDM1/PXDN/RHOJ/SDK1/SDK2/SEMA3A/SH3PXD2B/SOX11/SOX2/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/SRF/STAT3/TBX2/TWIST1/VIM/WNT7B/ZEB1/ZHX2	41	GO Biological Process	co_bound_SE_genes
GO:0001654	eye development	40/921	388/18903	6.71441362817331e-06	0.00115271320416575	0.000971253040951385	ABCB5/ATF4/BCAR3/BCL2/C12orf57/CITED2/COL4A1/CRYBA4/FREM2/HES1/JAG1/JUN/KLF4/LPCAT1/MAN2A1/MEIS1/NECTIN3/NIPBL/NOTCH1/PRDM1/PXDN/RHOJ/SDK1/SDK2/SH3PXD2B/SOX11/SOX2/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/SRF/STAT3/TBX2/TWIST1/VIM/WNT7B/ZEB1/ZHX2	40	GO Biological Process	co_bound_SE_genes
GO:1903725	regulation of phospholipid metabolic process	10/921	37/18903	7.51430052501903e-06	0.00123546416569604	0.00104097734248406	ACSL3/CAPN2/DNAJC19/LPCAT1/LPIN1/MTMR2/MTMR4/PHB2/SCARB1/SLC27A1	10	GO Biological Process	co_bound_SE_genes
GO:0001837	epithelial to mesenchymal transition	23/921	169/18903	8.01745854288489e-06	0.00123546416569604	0.00104097734248406	BCL9L/CLASP1/DDX17/EPHA3/FUZ/GSK3B/HAS2/HEY1/HMGA2/JAG1/LRP6/NOTCH1/POFUT2/RBPJ/RTN4/SMAD7/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/TWIST1/WWTR1	23	GO Biological Process	co_bound_SE_genes
GO:0032868	response to insulin	31/921	269/18903	8.07575028385508e-06	0.00123546416569604	0.00104097734248406	ADM/BCAR1/BCAR3/CAV2/ERRFI1/GHSR/GNAI2/GRB10/GSK3B/HDAC9/IRS2/KANK1/KBTBD2/KL/LPIN1/PIK3R3/PPARA/PRKCQ/PRKDC/PTPN1/SH2B2/SLC27A1/SNX5/SOCS3/SORL1/SP1/SREBF1/STXBP3/TWIST2/YWHAG/ZFP36L1	31	GO Biological Process	co_bound_SE_genes
GO:0060411	cardiac septum morphogenesis	14/921	72/18903	8.19972238898736e-06	0.00123546416569604	0.00104097734248406	CITED2/FZD2/HES1/HEY1/JAG1/NOTCH1/NRP2/RBM15/RBPJ/SMAD7/SOX11/TBX2/TP53/ZFPM2	14	GO Biological Process	co_bound_SE_genes
GO:0150063	visual system development	40/921	392/18903	8.5819058856353e-06	0.00123546416569604	0.00104097734248406	ABCB5/ATF4/BCAR3/BCL2/C12orf57/CITED2/COL4A1/CRYBA4/FREM2/HES1/JAG1/JUN/KLF4/LPCAT1/MAN2A1/MEIS1/NECTIN3/NIPBL/NOTCH1/PRDM1/PXDN/RHOJ/SDK1/SDK2/SH3PXD2B/SOX11/SOX2/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/SRF/STAT3/TBX2/TWIST1/VIM/WNT7B/ZEB1/ZHX2	40	GO Biological Process	co_bound_SE_genes
GO:0030857	negative regulation of epithelial cell differentiation	12/921	54/18903	8.58928487988606e-06	0.00123546416569604	0.00104097734248406	CCND1/HES1/ID1/JAG1/NOTCH1/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/TP63/ZEB1	12	GO Biological Process	co_bound_SE_genes
GO:0090287	regulation of cellular response to growth factor stimulus	36/921	338/18903	9.37321053971602e-06	0.00128082220477749	0.00107919511706168	ADAMTS3/BCL9L/BMPER/CAV2/CITED2/DOK5/EP300/FGF1/FUZ/GRB10/HES1/HGS/HSP90AB1/ING1/MTMR4/NOTCH1/NREP/PEG10/PMEPA1/PPARA/PTPN1/RBPJ/RGMA/SMAD7/SORL1/SOX11/SPRED1/SPRED2/SPRY1/SPRY2/SPRY4/SULF2/TOB1/TP53/ZDHHC17/ZEB1	36	GO Biological Process	co_bound_SE_genes
GO:0071560	cellular response to transforming growth factor beta stimulus	31/921	271/18903	9.38595753219134e-06	0.00128082220477749	0.00107919511706168	BCL9L/CAV2/CITED2/EP300/FMOD/FYN/HSP90AB1/ID1/ING1/ITGB8/JUN/MEF2C/MTMR4/NREP/PEG10/PMEPA1/PPARA/PXN/SMAD7/SOX11/SOX6/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/STAT3/TP53/ZEB1/ZFP36L1/ZFP36L2	31	GO Biological Process	co_bound_SE_genes
GO:0014032	neural crest cell development	15/921	83/18903	1.0052564138586e-05	0.00131822200426832	0.00111070743847446	CDH2/CITED2/CORO1C/HES1/JAG1/KITLG/MAPK1/NRP2/SEMA3A/SEMA3B/SEMA3E/SOX10/SOX11/SOX9/TWIST1	15	GO Biological Process	co_bound_SE_genes
GO:0032869	cellular response to insulin stimulus	26/921	208/18903	1.01554119081174e-05	0.00131822200426832	0.00111070743847446	BCAR1/BCAR3/CAV2/ERRFI1/GHSR/GNAI2/GRB10/GSK3B/HDAC9/IRS2/KANK1/KL/LPIN1/PIK3R3/PRKCQ/PRKDC/PTPN1/SH2B2/SLC27A1/SNX5/SOCS3/SORL1/SP1/SREBF1/YWHAG/ZFP36L1	26	GO Biological Process	co_bound_SE_genes
GO:0045664	regulation of neuron differentiation	25/921	196/18903	1.04984118145242e-05	0.00133029875421185	0.0011208830659116	BCL2/BCL6/CDK5RAP2/CDK5RAP3/FEZ1/FOXG1/GPRC5B/GSK3B/HES1/HEY1/HMG20A/ITGB1/JAG1/MEF2C/MEIS1/NOTCH1/NRCAM/NREP/SOX11/SOX2/SOX9/TCF4/YWHAG/ZEB1/ZHX2	25	GO Biological Process	co_bound_SE_genes
GO:2000628	regulation of miRNA metabolic process	14/921	74/18903	1.14286172583952e-05	0.00141449072207394	0.00119182153049605	ATOH8/ETS1/FOSL1/JUN/KLF4/MYC/PPARA/SOX9/SREBF1/SREBF2/SRF/STAT3/TEAD1/TP53	14	GO Biological Process	co_bound_SE_genes
GO:0051972	regulation of telomerase activity	11/921	47/18903	1.19937773873545e-05	0.00144729062296193	0.00121945806954604	AURKB/HNRNPA2B1/HNRNPD/HSP90AB1/KLF4/MAPK1/MYC/PNKP/PRKCQ/TP53/WRAP53	11	GO Biological Process	co_bound_SE_genes
GO:0002065	columnar/cuboidal epithelial cell differentiation	18/921	116/18903	1.25046265621162e-05	0.00144729062296193	0.00121945806954604	CDH2/CDK6/CEBPB/FASN/GSK3B/HES1/IL6ST/INSM1/JAG1/KLF4/NOTCH1/POU3F2/PRDM1/RFX3/SERPINE1/SOX11/SOX9/TP63	18	GO Biological Process	co_bound_SE_genes
GO:0030010	establishment of cell polarity	21/921	150/18903	1.26490356623158e-05	0.00144729062296193	0.00121945806954604	AMOTL1/ARFGEF1/BCAS3/CDK5RAP2/CLASP1/CYTH1/DOCK7/FEZ1/FSCN1/GPSM2/GSK3B/GSN/HES1/HSP90AB1/HTT/INSC/ITGB1/KANK1/SPRY1/SPRY2/TRAF3IP2	21	GO Biological Process	co_bound_SE_genes
GO:2000630	positive regulation of miRNA metabolic process	12/921	56/18903	1.27814091092091e-05	0.00144729062296193	0.00121945806954604	ATOH8/ETS1/FOSL1/JUN/KLF4/MYC/SREBF1/SREBF2/SRF/STAT3/TEAD1/TP53	12	GO Biological Process	co_bound_SE_genes
GO:0071559	response to transforming growth factor beta	31/921	277/18903	1.45711843091888e-05	0.0016137082777384	0.00135967824980035	BCL9L/CAV2/CITED2/EP300/FMOD/FYN/HSP90AB1/ID1/ING1/ITGB8/JUN/MEF2C/MTMR4/NREP/PEG10/PMEPA1/PPARA/PXN/SMAD7/SOX11/SOX6/SOX9/SPRED1/SPRED2/SPRY1/SPRY2/STAT3/TP53/ZEB1/ZFP36L1/ZFP36L2	31	GO Biological Process	co_bound_SE_genes
GO:1901653	cellular response to peptide	38/921	373/18903	1.48575170254005e-05	0.0016137082777384	0.00135967824980035	BCAR1/BCAR3/BCL2L11/CAV2/ERRFI1/FYN/GHSR/GNAI2/GRB10/GSK3B/HDAC9/ID1/IRS2/KANK1/KL/KLF3/LPIN1/NFE2L2/NR4A2/PIK3R3/PRKCQ/PRKDC/PTPN1/PXN/SH2B2/SLC27A1/SNX5/SOCS3/SORL1/SP1/SREBF1/STAT3/STAT5A/TP53/TSHR/VIM/YWHAG/ZFP36L1	38	GO Biological Process	co_bound_SE_genes
GO:0035019	somatic stem cell population maintenance	13/921	67/18903	1.75833173393016e-05	0.00184261544260534	0.00155255083872283	BCL9/BCL9L/HES1/KLF4/MYC/NIPBL/RBPJ/SOX2/SOX9/STAT3/TP63/ZFP36L2/ZHX2	13	GO Biological Process	co_bound_SE_genes
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	39/921	390/18903	1.76575324263195e-05	0.00184261544260534	0.00155255083872283	ATOH8/BCL9L/BMPER/CAV2/CITED2/DMRT1/EP300/FMOD/HES1/HSP90AB1/ID1/ING1/ITGB8/JUN/MTMR4/NOTCH1/NREP/PEG10/PMEPA1/PPARA/PXN/RBPJ/RGMA/RGMB/SMAD7/SORL1/SOX11/SPRED1/SPRED2/SPRY1/SPRY2/SPTBN1/STAT3/SUB1/TOB1/TP53/VIM/WWTR1/ZEB1	39	GO Biological Process	co_bound_SE_genes
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	7/921	19/18903	1.9162990801084e-05	0.00192425352912017	0.00162133745407384	CALM1/CALM2/CALM3/SMAD7/SPRED1/SPRED2/SPRY2	7	GO Biological Process	co_bound_SE_genes
GO:0060216	definitive hemopoiesis	7/921	19/18903	1.9162990801084e-05	0.00192425352912017	0.00162133745407384	BCR/CDK5RAP3/HOXB3/KMT2A/LYL1/MEIS1/ZFP36L2	7	GO Biological Process	co_bound_SE_genes
GO:0044346	fibroblast apoptotic process	8/921	26/18903	2.19486788077617e-05	0.00212383397481651	0.00178949993724526	BCL2L11/BTG1/CFDP1/CUL3/MYC/STK17A/TP53/TP63	8	GO Biological Process	co_bound_SE_genes
GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	8/921	26/18903	2.19486788077617e-05	0.00212383397481651	0.00178949993724526	HNRNPD/HNRNPU/NANOS3/SYNCRIP/TNRC6B/TOB1/ZFP36L1/ZFP36L2	8	GO Biological Process	co_bound_SE_genes
GO:2000278	regulation of DNA biosynthetic process	18/921	121/18903	2.25843991836497e-05	0.00212449573967532	0.00179005752705095	AURKB/CCT5/CTC1/HNRNPA2B1/HNRNPD/HNRNPU/HSP90AB1/JADE1/KLF4/MAPK1/MYC/PCNA/PNKP/PRKCQ/RFC3/TP53/USP1/WRAP53	18	GO Biological Process	co_bound_SE_genes
GO:0061008	hepaticobiliary system development	20/921	144/18903	2.27539002558237e-05	0.00212449573967532	0.00179005752705095	CCND1/CDK5RAP3/CEBPB/CITED2/COBL/CUL3/FGF1/HES1/HNRNPD/JUN/MAN2A1/NIPBL/NOTCH1/PCNA/PTCH1/PTN/RPS6KA1/SLC7A5/SOX9/TGFA	20	GO Biological Process	co_bound_SE_genes
GO:0048844	artery morphogenesis	14/921	79/18903	2.4866819785858e-05	0.00228174508448856	0.00192255267309901	ADAMTS9/ARID2/CITED2/EFNB2/HES1/HEY1/HOXA1/JAG1/NOTCH1/PRDM1/RBPJ/SMAD7/SRF/TBX2	14	GO Biological Process	co_bound_SE_genes
GO:0060563	neuroepithelial cell differentiation	9/921	34/18903	2.59104776659961e-05	0.00233721291760053	0.00196928875748694	CDH2/CEBPB/HES1/INSM1/JAG1/NOTCH1/POU3F2/SERPINE1/SOX11	9	GO Biological Process	co_bound_SE_genes
